Name,Holmes Code,Taxon Name,Rmni,Rmhi,Special Taxon,Aquatic Taxon,Plant Fn Gp,Algal Taxon,Authority,Trophic Rank,Nbncode,Changed By,Group Name,Removed,Changed On,Alt Taxon Name,Lmni Lp1,Lmni Lp2,Loch Fg Lp1,Loch Fg Lp2
356,,Fissidens pusillus,,,,,,N,,,NHMSYS0000309875,LAMC,DEFAULT,F,09 07 2015,,,,,
357,323309,Fissidens rivularis,5.947897657,6.34956785,,Y,22,N,(Spruce) Br.Eur.,,NBNSYS0000036275,TIFO,DEFAULT,F,09 01 2016,,,,,
358,323310,Fissidens rufulus,4.701977711,5.25569715,,Y,22,N,Br.Eur.,,NBNSYS0000036278,TIFO,DEFAULT,F,09 01 2016,,,,,
359,323311,Fissidens serrulatus,5.271396143,3.38982425,,Y,22,N,Brid.,,NBNSYS0000036288,TIFO,DEFAULT,F,09 01 2016,,,,,
361,323312,Fissidens taxifolius,,,,,,N,Hedw.,,NBNSYS0000036284,LAMC,DEFAULT,F,09 07 2015,,,,,
362,323313,Fissidens viridulus,4.664628356,5.50812885,,Y,22,N,,,NHMSYS0000310872,TIFO,DEFAULT,F,09 01 2016,,,,,
363,323401,Fontinalis antipyretica,5.398900768,5.94934185,,Y,21,N,Hedw.,5,NBNSYS0000022274,TIFO,DEFAULT,F,09 01 2016,,5.422632465,4.194566798,3,3
364,323402,Fontinalis squamosa,3.66056646,5.0180931,,Y,21,N,,,NBNSYS0000036730,TIFO,DEFAULT,F,09 02 2016,,4.555982107,3.091661928,3,3
365,342005,Fossombronia pussilla,,,,,,N,,,NBNSYS0100011998,LAMC,DEFAULT,F,09 07 2015,,,,,
366,342006,Fossombronia wondraczekii,,,,,,N,(Corda) Dum.,,NBNSYS0000036016,LAMC,DEFAULT,F,09 07 2015,,,,,
368,14110101,Fredericella sultana,,,,,,N,(Blumenbach),,NBNSYS0000022301,LAMC,DEFAULT,F,09 07 2015,,,,,
369,,Frullania tamarisci,,,,,,N,,,NHMSYS0000309907,LAMC,DEFAULT,F,09 07 2015,,,,,
370,323501,Funaria attenuata,,,,,,N,(Dicks.) Lindb.,,NBNSYS0000036515,LAMC,DEFAULT,F,09 07 2015,,,,,
371,323502,Funaria hygrometrica,,,,,,N,Hedw.,,NBNSYS0000036512,LAMC,DEFAULT,F,09 07 2015,,,,,
373,362801,Galium boreale,,,,,,N,L.,,NBNSYS0000004307,LAMC,DEFAULT,F,09 07 2015,,,,,
374,362802,Galium debile,,,,,,N,Desv.,,NBNSYS0000147642,LAMC,DEFAULT,F,09 07 2015,,,,,
375,362803,Galium palustre,,,,,,N,L.,,NBNSYS0000004313,LAMC,DEFAULT,F,09 07 2015,,,,,
377,362804,Galium uliginosum,,,,,,N,L.,,NBNSYS0000004317,LAMC,DEFAULT,F,09 07 2015,,,,,
378,362900,Geum rivale,,,,,,N,L.,,NBNSYS0000133374,LAMC,DEFAULT,F,09 07 2015,,,,,
379,,Geum urbanum,,,,,,N,L.,,NBNSYS0000003361,LAMC,DEFAULT,F,09 07 2015,,,,,
381,,Gloeotrichia pisum,,,,,,N,(C. Agardh) Thur.,,NHMSYS0000603044,LAMC,DEFAULT,F,09 07 2015,,,,,
382,382501,Glyceria declinata,6.655269472,6.24951135,,N,0,N,Breb.,,NBNSYS0000002505,TIFO,DEFAULT,F,09 01 2016,,,,,
383,382502,Glyceria fluitans,5.250695351,5.7688785,,N,0,N,(L.) R.Br.,,NBNSYS0000002502,TIFO,DEFAULT,F,09 01 2016,,,,,
385,382503,Glyceria maxima,9.643217813,8.9588726,,N,0,N,,,NHMSYS0000459090,TIFO,DEFAULT,F,09 01 2016,,,,,
1,360101,Achillea ptarmica,,,,,,N,L.,,NBNSYS0000004453,LAMC,DEFAULT,F,09 07 2015,,,,,
2,380101,Acorus calamus,9.485873725,9.81755025,,N,0,N,,,NBNSYS0000002348,TIFO,DEFAULT,F,09 02 2016,,,,,
3,380201,Agrostis canina,,,,,,N,,,NBNSYS0000102171,LAMC,DEFAULT,F,09 07 2015,,,,,
5,380301,Alisma gramineum,,,,,0,N,Lej.,,NBNSYS0000002103,TIFO,DEFAULT,F,09 01 2016,,5.566437646,7.652537585,13,13
6,380302,Alisma lanceolatum,8.471481156,9.12462885,,N,0,N,With.,3,NBNSYS0000002102,TIFO,DEFAULT,F,09 01 2016,,,,,
7,380303,Alisma plantago-aquatica,7.815086122,8.0159305,,N,0,N,L.,3,NBNSYS0000002101,TIFO,DEFAULT,F,09 02 2016,,,,,
9,380362,Alisma x rhicnocarpum,,,,,,N,Schotsman,,NBNSYS0000033509,LAMC,DEFAULT,F,09 07 2015,,,,,
10,360200,Alnus glutinosa,,,,,,N,L.,,NBNSYS0000130126,LAMC,DEFAULT,F,09 07 2015,,,,,
11,380401,Alopecurus aequalis,,,,,,N,Sobol.,,NBNSYS0000002659,LAMC,DEFAULT,F,09 07 2015,,,,,
12,380402,Alopecurus geniculatus,,,,,,N,L.,,NBNSYS0000002657,LAMC,DEFAULT,F,09 07 2015,,,,,
13,320101,Amblyodon dealbatus,,,,,,N,(Hedw.) Br.Eur.,,NBNSYS0000036669,LAMC,DEFAULT,F,09 07 2015,,,,,
14,320204,Amblystegium radicale,,,,,,N,(P Beauv.) Schimp.,,NBNSYS0000036812,LAMC,DEFAULT,F,09 07 2015,,,,,
15,,Amblystegium serpens,,,,,,N,(Hedw.) Schimp.,,NHMSYS0000309320,LAMC,DEFAULT,F,09 07 2015,,,,,
16,320207,Amblystegium varium,,,,,,N,(Hedw.) Lindb.,,NBNSYS0000036810,LAMC,DEFAULT,F,09 07 2015,,,,,
17,320300,Amphidium mougeotii,,,,,,N,Bruch and Schimp.,,NBNSYS0000130189,LAMC,DEFAULT,F,09 07 2015,,,,,
18,,Andreaea rothii,,,,,,N,,,NHMSYS0000309335,LAMC,DEFAULT,F,09 07 2015,,,,,
19,,Aneura pinguis,,,,,,N,,,NHMSYS0000309344,LAMC,DEFAULT,F,09 07 2015,,,,,
21,360302,Angelica sylvestris,,,,,,N,L.,,NBNSYS0000003703,LAMC,DEFAULT,F,09 07 2015,,,,,
22,320400,Anomobryum julaceum,,,,,0,N,Schrad. ex P. Gaertn. et al,,NBNSYS0000130300,TIFO,DEFAULT,F,09 02 2016,,,,,
23,340301,Anthelia julacea,2.698203079,,Y,N,0,N,,,NHMSYS0000309358,TIFO,DEFAULT,F,09 01 2016,,,,,
24,340302,Anthelia juratzkana,,,,,,N,(Limpr.) Trev.,,NBNSYS0000035827,LAMC,DEFAULT,F,09 07 2015,,,,,
25,340401,Anthoceros husnotii,,,,,,N,Steph.,,NBNSYS0000141883,LAMC,DEFAULT,F,09 07 2015,,,,,
26,340402,Anthoceros laevis,,,,,,N,,,NBNSYS0000102182,LAMC,DEFAULT,F,09 07 2015,,,,,
27,,Anthoxanthum odoratum,,,,,,N,L.,,NBNSYS0000002667,LAMC,DEFAULT,F,09 07 2015,,,,,
29,340500,Aphanolejeunea microscopica,,,,,,N,(Taylor) A. Evans,,NBNSYS0000130378,LAMC,DEFAULT,F,09 07 2015,,,,,
30,325501,Aphanorregma patens,,,,,,N,(Hedw.) Lindb.,,NBNSYS0000036521,LAMC,DEFAULT,F,09 07 2015,,,,,
32,360401,Apium graveolens,,,,,,N,L.,,NBNSYS0000003663,LAMC,DEFAULT,F,09 07 2015,,,,,
33,360402,Apium inundatum,4.33881484,5.89340665,,Y,8,N,(L.) H.G.Reichb.,9,NBNSYS0000003669,TIFO,DEFAULT,F,09 05 2016,,5.69266296,4.322446607,7,7
34,360403,Apium nodiflorum,8.64,8.07656715,,Y,8,N,,,NBNSYS0000003666,TIFO,DEFAULT,F,09 01 2016,,,,,
35,360461,Apium x moorei,,,,,,N,(Syme) Druce,,NBNSYS0000003670,LAMC,DEFAULT,F,09 07 2015,,,,,
36,380501,Aponogeton distachyos,,,,,0,N,L.f.,,NBNSYS0000002122,TIFO,DEFAULT,F,09 05 2016,,7.381811159,8.882959868,16,16
37,320501,Archidium alternifolium,,,,,,N,(Hedw.) Schimp.,,NBNSYS0000036155,LAMC,DEFAULT,F,09 07 2015,,,,,
38,360500,Armoracia rusticana,,,,,,N,"P. Gaertn., B. Mey. and Scherb.",,NBNSYS0000130545,LAMC,DEFAULT,F,09 07 2015,,,,,
39,310101,Aspicilia gibbosa,,,,,,N,(Ach.) K¿rb.,,NBNSYS0000142443,LAMC,DEFAULT,F,09 07 2015,,,,,
40,310103,Aspicilia laevata,,,,,,N,(Ach.) Arnold,,NBNSYS0000018194,LAMC,DEFAULT,F,09 07 2015,,,,,
42,360661,Aster x salignus,,,,,,N,Willd.,,NBNSYS0000004434,LAMC,DEFAULT,F,09 07 2015,,,,,
43,320601,Atrichum crispum,,,,,,N,(James) Sull. and Lesq. in Grey,,NBNSYS0000036146,LAMC,DEFAULT,F,09 07 2015,,,,,
44,320600,Atrichum undulatum,,,,,,N,(Hedw.) P.-Beauv.,,NBNSYS0000130684,LAMC,DEFAULT,F,09 07 2015,,,,,
45,,Audouinella hermannii,4.142929397,4.35181325,,N,0,N,"(Roth) Duby, 1830",,NBNSYS00000600098,TIFO,DEFAULT,F,09 01 2016,,,,,
47,320701,Aulocomnium palustre,,,,,,N,,,NBNSYS0100009633,LAMC,DEFAULT,F,09 07 2015,,,,,
48,350101,Azolla filiculoides,9.709175183,8.97538795,,Y,1,N,,,NBNSYS0000002090,TIFO,DEFAULT,F,09 01 2016,,9.277774134,7.254946053,1,1
49,350101,Azolla filiculoides var. filiculoides,,,,,,N,,3,NBNSYS0100009641,LAMC,DEFAULT,F,09 07 2015,,,,,
50,380601,Baldellia ranunculoides,4.338185417,3.6987939,,Y,4,N,,,NBNSYS0000002099,TIFO,DEFAULT,F,09 01 2016,,5.57751374,3.974029884,13,13
51,,Bangia atropurpurea,,,,,,N,,,NHMSYS0000600156,LAMC,DEFAULT,F,09 07 2015,,,,,
52,360701,Barbarea intermedia,,,,,,N,Boreau,,NHMSYS0100000754,LAMC,DEFAULT,F,09 07 2015,,,,,
54,360702,Barbarea stricta,,,,,,N,Andrz.,,NBNSYS0000002882,LAMC,DEFAULT,F,09 07 2015,,,,,
55,360703,Barbarea vulgaris,,,,,,N,R.Br.,,NBNSYS0000002881,LAMC,DEFAULT,F,09 07 2015,,,,,
56,320803,Barbula recurvirostra,,,,,,N,(Hedw.) Dixon.,,NBNSYS0100009651,LAMC,DEFAULT,F,09 07 2015,,,,,
59,320804,Barbula spadicea,,,,,,N,(Mitt.) Braithw.,,NBNSYS0000036375,LAMC,DEFAULT,F,09 07 2015,,,,,
60,320805,Barbula tophacea,,,,,,N,(Brid.) Mitt.,,NBNSYS0000036383,LAMC,DEFAULT,F,09 07 2015,,,,,
61,,Barbula unguiculata ,,,,,,N,Hedwig,,NBNSYS0000036367,LAMC,DEFAULT,F,09 07 2015,,,,,
63,360801,Berula erecta,8.235862358,8.1695112,,Y,8,N,,,NMNSYS0000456451,TIFO,DEFAULT,F,09 01 2016,,,,,
64,360901,Bidens cernua,8.131760966,7.89622435,,N,0,N,L.,,NBNSYS0000004354,TIFO,DEFAULT,F,09 01 2016,,,,,
65,360902,Bidens connata,,,,,,N,Muhlenb. ex Willd.,,NBNSYS0000033738,LAMC,DEFAULT,F,09 07 2015,,,,,
66,360903,Bidens frondosa,,,,,,N,L.,,NBNSYS0000004356,LAMC,DEFAULT,F,09 07 2015,,,,,
67,360904,Bidens tripartita,8.388438443,8.1610727,,N,0,N,,,NBNSYS0000004355,TIFO,DEFAULT,F,09 01 2016,,,,,
68,340601,Blasia pusilla,,,,,,N,L.,,NBNSYS0000036027,LAMC,DEFAULT,F,09 07 2015,,,,,
69,340701,Blepharostoma trichophyllum,,,,,,N,(L.) Dum.,,NBNSYS0000035767,LAMC,DEFAULT,F,09 07 2015,,,,,
70,320901,Blindia acuta,1.094586356,3.24444095,,Y,22,N,(Hedw.) Br.Eur.,10,NBNSYS0000036184,TIFO,DEFAULT,F,09 01 2016,,,,,
72,380701,Blysmus compressus,,,,,,N,(L.) Panzer ex Link,,NBNSYS0000002401,LAMC,DEFAULT,F,09 07 2015,,,,,
73,,Bolboschoenus maritimus,7.645369718,8.1928979,,N,0,N,,,NBNSYS0000002381,TIFO,DEFAULT,F,09 01 2016,,,,,
74,321001,Brachythecium plumosum,2.921128713,3.8665995,,Y,21,N,(Hedw.) Br.Eur.,9,NBNSYS0000036871,TIFO,DEFAULT,F,09 01 2016,,,,,
75,321002,Brachythecium rivulare,3.563617073,4.3022672,,Y,21,N,Br.Eur.,8,NBNSYS0000036864,TIFO,DEFAULT,F,09 01 2016,,,,,
76,,Brachythecium rutabulum,,,,,,N,,,NHMSYS0000309457,LAMC,DEFAULT,F,09 07 2015,,,,,
77,,Brachythecium velutinum,,,,,,N,,,NHMSYS0000309461,LAMC,DEFAULT,F,09 07 2015,,,,,
78,361000,Brassica nigra,,,,,,N,(L.) WDJ Koch.,,NBNSYS0000002799,LAMC,DEFAULT,F,09 07 2015,,,,,
79,321101,Breutelia chrysocoma,,,,,,N,(Hedw.) Lindb.,,NBNSYS0000036686,LAMC,DEFAULT,F,09 07 2015,,,,,
80,321201,Bryum alpinum,3.830867945,3.2149062,,N,0,N,Huds. ex With.,,NBNSYS0000036617,TIFO,DEFAULT,F,09 01 2016,,,,,
81,321202,Bryum bicolor,,,,,,N,sens.str.,,NBNSYS0000189256,LAMC,DEFAULT,F,09 07 2015,,,,,
82,,Bryum capillare,,,,,,N,Hedwig,,NBNSYS0000036600,LAMC,DEFAULT,F,09 07 2015,,,,,
83,321203,Bryum cyclophyllum,,,,,,N,(Schwaegr.) Br.Eur.,,NBNSYS0000036592,LAMC,DEFAULT,F,09 07 2015,,,,,
84,,Bryum dichotomum,,,,,,N,Hedwig,,NHMSYS0000309488,LAMC,DEFAULT,F,09 07 2015,,,,,
85,321204,Bryum dixonii,5.223527149,5.6480874,,N,0,N,Card. ex Nicholson,,NBNSYS0000036622,TIFO,DEFAULT,F,09 01 2016,,,,,
86,321205,Bryum gemmiferum,,,,,,N,Wilcz. and Demar.,,NBNSYS0000036625,LAMC,DEFAULT,F,09 07 2015,,,,,
87,321207,Bryum klinggraeffii,,,,,,N,Schimp. in Klinggr.,,NBNSYS0000036634,LAMC,DEFAULT,F,09 07 2015,,,,,
88,321211,Bryum pallens,,,,,,N,Sw.,,NBNSYS0000022271,LAMC,DEFAULT,F,09 07 2015,,,,,
89,321212,Bryum pseudotriquetrum,2.706568592,3.8719037,,N,0,N,(Hedw.) Schwaegr.,9,NBNSYS0000036612,TIFO,DEFAULT,F,09 01 2016,,,,,
92,380801,Butomus umbellatus,8.894641393,8.6066255,,Y,13,N,L.,5,NBNSYS0000002108,TIFO,DEFAULT,F,09 01 2016,,8.45683354,7.969686738,13,13
93,380901,Calamagrostis canescens,,,,,,N,(Wigg.) Roth,,NBNSYS0000002631,LAMC,DEFAULT,F,09 07 2015,,,,,
94,380902,Calamagrostis epigejos,,,,,,N,(L.) Roth,,NBNSYS0000002630,LAMC,DEFAULT,F,09 07 2015,,,,,
95,380903,Calamagrostis scotica,,,,,,N,(Druce) Druce,,NBNSYS0000002633,LAMC,DEFAULT,F,09 07 2015,,,,,
97,380961,Calamagrostis x gracilescens,,,,,,N,(Blytt) Blytt,,NBNSYS0000013975,LAMC,DEFAULT,F,09 07 2015,,,,,
98,381001,Calla palustris,,,,,,N,L.,,NBNSYS0000002349,LAMC,DEFAULT,F,09 07 2015,,,,,
99,,Calliergon giganteum,,,,,,N,,,NBNSYS0000036845,LAMC,DEFAULT,F,09 07 2015,,,,,
100,321306,Calliergon trifarium,,,,,,N,(Web. and Mohr) Kindb.,,NBNSYS0000036843,LAMC,DEFAULT,F,09 07 2015,,,,,
101,321302,Calliergonella cuspidata,3.491302365,3.71675585,,N,0,N,,,NBNSYS0000036847,TIFO,DEFAULT,F,09 01 2016,,,,,
102,,Calliergonella lindbergii,,,,,,N,,,NBNSYSSEPA8056,LAMC,DEFAULT,F,09 07 2015,,,,,
103,361101,Callitriche brutia var brutia,,,,,0,N,Petagna,,NBNSYS0000003623,TIFO,DEFAULT,F,09 02 2016,,6.494271768,2.256334006,6,6
104,,Callitriche brutia var hamulata,4.511654937,5.81480805,,Y,6,N,,,NHMSYS0100000850,TIFO,DEFAULT,F,09 01 2016,,5.46884682,4.08410806,6,6
105,361104,Callitriche hermaphroditica,5.7545143,7.60232345,,Y,5,N,,,NBNSYS0000003620,TIFO,DEFAULT,F,09 01 2016,,6.70885188,8.07606358,5,5
106,361105,Callitriche obtusangula,8.037592913,7.97843945,,Y,6,N,Le Gall,5,NBNSYS0000003618,TIFO,DEFAULT,F,09 01 2016,,7.83335414,9.342298983,6,6
107,361106,Callitriche palustris,,,,,,N,L.,,NBNSYS0000004690,LAMC,DEFAULT,F,09 07 2015,,,,,
108,361107,Callitriche platycarpa,7.557613977,7.7377011,,Y,6,N,,,NHMSYS0000456307,TIFO,DEFAULT,F,09 01 2016,,7.45408066,9.500718577,6,6
110,361108,Callitriche stagnalis,6.474482704,7.17003115,,Y,6,N,,,NBNSYS0000143455,TIFO,DEFAULT,F,09 01 2016,,5.98377716,6.375775103,6,6
111,,Callitriche stagnalis/platycarpa,6.213523641,6.1430657,,Y,6,N,,,NHMSYS0000523179,TIFO,DEFAULT,F,09 01 2016,,,,,
112,361109,Callitriche truncata,6.466009118,7.1484527,,Y,6,N,Guss.,,NBNSYS0000003621,TIFO,DEFAULT,F,09 02 2016,,8.349940012,8.278375773,6,6
114,361201,Caltha palustris,4.203721431,5.2437627,,N,0,N,L.,,NBNSYS0000002691,TIFO,DEFAULT,F,09 01 2016,,,,,
115,340802,Calypogeia fissa,,,,,,N,(L.) Raddi,,NBNSYS0000035781,LAMC,DEFAULT,F,09 07 2015,,,,,
117,340804,Calypogeia trichomanis,,,,,,N,,,NBNSYS0000143540,LAMC,DEFAULT,F,09 07 2015,,,,,
118,321401,Campyliadelphus elodes,,,,,,N,(Lindb.) Kindb.,,NBNSYS0000036802,LAMC,DEFAULT,F,09 07 2015,,,,,
119,321402,Campylium stellatum,,,,,,N,(Hedw.) J.Lange and C.Jens.,,NBNSYS0000022275,LAMC,DEFAULT,F,09 07 2015,,,,,
121,321502,Campylopus flexuosus,,,,,,N,(Hedw.) Brid.,,NBNSYS0000036253,LAMC,DEFAULT,F,09 07 2015,,,,,
122,321504,Campylopus setifolius,,,,,,N,Wils.,,NBNSYS0000036254,LAMC,DEFAULT,F,09 07 2015,,,,,
123,321505,Campylopus shawii,,,,,,N,Wils. ex Hunt,,NBNSYS0000036255,LAMC,DEFAULT,F,09 07 2015,,,,,
124,361300,Cardamine hirsuta/flexuosa,,,,,,N,,,NBNSYS0000042552,LAMC,DEFAULT,F,09 07 2015,,,,,
125,361303,Cardamine pratensis,,,,,,N,L.,,NBNSYS0000002872,LAMC,DEFAULT,F,09 07 2015,,,,,
126,381101,Carex acuta,7.191669772,7.3013101,,N,0,N,,5,NHMSYS0100000887,TIFO,DEFAULT,F,09 01 2016,,,,,
127,381102,Carex acutiformis,8.213611678,8.10308815,,N,0,N,,,NBNSYS0000002431,TIFO,DEFAULT,F,09 01 2016,,,,,
128,381103,Carex appropinquata,,,,,,N,Schum.,,NBNSYS0000002465,LAMC,DEFAULT,F,09 07 2015,,,,,
129,381104,Carex aquatilis,3.903734597,5.01652595,,N,0,N,,,NBNSYS0000002458,TIFO,DEFAULT,F,09 01 2016,,,,,
130,381105,Carex bigelowii,,,,,,N,Torrey ex Schwein.,,NBNSYS0000002462,LAMC,DEFAULT,F,09 07 2015,,,,,
131,381106,Carex buxbaumii,,,,,,N,Wahlenb.,,NBNSYS0000002452,LAMC,DEFAULT,F,09 07 2015,,,,,
132,381107,Carex canescens,,,,,,N,L.,,NBNSYS0000002484,LAMC,DEFAULT,F,09 07 2015,,,,,
133,381172,Carex demissa x C. lepidocarpa,,,,,,N,,,NBNSYS0100009872,LAMC,DEFAULT,F,09 07 2015,,,,,
134,381173,Carex demissa x C. serotina,,,,,0,N,,,NBNSYS0100009873,TIFO,DEFAULT,F,09 01 2016,,,,,
135,381110,Carex echinata,,,,,,N,,,NHMSYS0100000896,LAMC,DEFAULT,F,09 07 2015,,,,,
136,381111,Carex elata,4.535293038,6.2322727,,N,0,N,,,NBNSYS0000002456,TIFO,DEFAULT,F,09 01 2016,,,,,
137,381113,Carex flacca,,,,,,N,Schreber,,NBNSYS0000002441,LAMC,DEFAULT,F,09 07 2015,,,,,
138,381115,Carex hostiana,,,,,0,N,DC.,,NBNSYS0000002415,TIFO,DEFAULT,F,09 01 2016,,,,,
139,381174,Carex laevigata x C. pallescens,,,,,,N,,,NBNSYS0100009874,LAMC,DEFAULT,F,09 07 2015,,,,,
140,381116,Carex lasiocarpa,3.406617256,,Y,N,0,N,Ehrh.,,NBNSYS0000002443,TIFO,DEFAULT,F,09 01 2016,,,,,
141,381121,Carex leporina,,,,,,N,L.,,NBNSYS0000002486,LAMC,DEFAULT,F,09 07 2015,,,,,
142,,Carex nigra,,,,,,N,(L.) Reichard,,NBNSYS0000002460,LAMC,DEFAULT,F,09 07 2015,,,,,
143,381123,Carex panicea,,,,,,N,L.,,NBNSYS0000002436,LAMC,DEFAULT,F,09 07 2015,,,,,
144,381124,Carex paniculata,7.494437942,7.95939255,,N,0,N,L.,,NBNSYS0000002464,TIFO,DEFAULT,F,09 01 2016,,,,,
145,381125,Carex pseudocyperus,,,,,,N,L.,,NBNSYS0000002425,LAMC,DEFAULT,F,09 07 2015,,,,,
146,381126,Carex pulicaris,,,,,,N,L.,,NBNSYS0000002492,LAMC,DEFAULT,F,09 07 2015,,,,,
147,381126,Carex recta,5.423919897,6.83273225,,N,0,N,,,NBNSYS0000002459,TIFO,DEFAULT,F,09 01 2016,,,,,
148,381127,Carex remota,,,,,,N,L.,,NBNSYS0000002483,LAMC,DEFAULT,F,09 07 2015,,,,,
149,381128,Carex riparia,9.057548151,8.8916057,,N,0,N,,,NBNSYS0000002430,TIFO,DEFAULT,F,09 01 2016,,,,,
150,381129,Carex rostrata,2.638227221,4.7126194,,N,0,N,,,NBNSYS0000002426,TIFO,DEFAULT,F,09 01 2016,,,,,
152,381131,Carex vesicaria,3.680035804,5.39336525,,N,0,N,,,NBNSYS0000002427,TIFO,DEFAULT,F,09 01 2016,,,,,
153,381117,Carex viridula sbsp brachyrrhyncha,,,,,,N,(Celak.) Schmid,,NBNSYS0000143732,LAMC,DEFAULT,F,09 07 2015,,,,,
154,381108,Carex viridula sbsp oedocarpa,,,,,,N,(Andersson) B. Schmid,,NBNSYS0000143711,LAMC,DEFAULT,F,09 07 2015,,,,,
155,381132,Carex vulpina,,,,,,N,L.,,NBNSYS0000002468,LAMC,DEFAULT,F,09 07 2015,,,,,
156,381161,Carex x csomadensis,,,,,,N,Simonkai,,NBNSYS0000014554,LAMC,DEFAULT,F,09 07 2015,,,,,
157,381164,Carex x grantii,,,,,,N,A.Bennett,,NBNSYS0000014265,LAMC,DEFAULT,F,09 07 2015,,,,,
158,381166,Carex x hibernica,,,,,,N,A.Bennett,,NBNSYS0000014291,LAMC,DEFAULT,F,09 07 2015,,,,,
159,381167,Carex x involuta,,,,,,N,(Bab.) Syme,,NBNSYS0000014839,LAMC,DEFAULT,F,09 07 2015,,,,,
160,381169,Carex x schatzii,,,,,,N,,,NBNSYS0100009877,LAMC,DEFAULT,F,09 07 2015,,,,,
161,381201,Catabrosa aquatica,8.695974615,7.56712285,,N,0,N,(L.) P.Beauv.,5,NBNSYS0000002560,TIFO,DEFAULT,F,09 01 2016,,,,,
162,,Centaurea nigra,,,,,,N,L.,,NBNSYS0000004506,LAMC,DEFAULT,F,09 07 2015,,,,,
4,380203,Agrostis stolonifera,,,,,,N,L.,,NBNSYS0000002640,LAMC,DEFAULT,F,07 09 2015,,,,,
164,340902,Cephalozia connivens,,,,,,N,,,NBNSYS0100009869,LAMC,DEFAULT,F,09 07 2015,,,,,
165,340903,Cephalozia hibernica,,,,,,N,Spruce ex Pears.,,NBNSYS0000035802,LAMC,DEFAULT,F,09 07 2015,,,,,
166,340904,Cephalozia leucantha,,,,,,N,Spruce,,NBNSYS0000035797,LAMC,DEFAULT,F,09 07 2015,,,,,
8,380300,Alisma,,,,,0,N,,,NBNSYS0000130103,TIFO,DEFAULT,F,09 01 2016,Alisma sp.,,,,
168,341001,Cephaloziella hampeana,,,,,,N,(Nees) Schiffn.,,NBNSYS0000035816,LAMC,DEFAULT,F,09 07 2015,,,,,
169,341003,Cephaloziella rubella,,,,,,N,(Nees) Warnst.,,NBNSYS0000035815,LAMC,DEFAULT,F,09 07 2015,,,,,
170,341004,Cephaloziella starkei,,,,,,N,,,NBNSYS0000102228,LAMC,DEFAULT,F,09 07 2015,,,,,
171,,Ceratodon purpureus,,,,,,N,,,NBNSYS0000036189,LAMC,DEFAULT,F,09 07 2015,,,,,
172,361401,Ceratophyllum demersum,9.727055193,9.31702665,,Y,5,N,L.,2,NBNSYS0000002761,TIFO,DEFAULT,F,09 01 2016,,8.6655636,7.986827927,5,5
173,361402,Ceratophyllum submersum,,,,,0,N,L.,,NBNSYS0000002762,TIFO,DEFAULT,F,09 01 2016,,8.82161024,6.783597024,5,5
20,360301,Angelica archangelica,,,,,,N,L.,,NBNSYS0000003704,LAMC,DEFAULT,F,07 09 2015,,,,,
28,,Aphanizomenon,,,,N,,N,Morren,,NBNSYS00000600016,LAMC,DEFAULT,F,07 09 2015,Aphanizomenon sp.,,,,
176,,Chamerion angustifolium,,,,,,N,(L.) Holub.,,NBNSYS0000003598,LAMC,DEFAULT,F,09 07 2015,,,,,
177,,Chara aculeolata,3.3,,,,0,N,Kutz.,,NHMSYS0000457126,TIFO,DEFAULT,F,09 01 2016,,6.544488616,3.489606787,2,2
178,,Chara aspera,3.85,,,,0,N,Dethard. Ex Willd.,,NHMSYS0000457128,TIFO,DEFAULT,F,09 01 2016,,6.39,4.194423454,2,2
1043,369200,Trollius europaeus,,,,,,N,L.,,NBNSYS0000138698,LAMC,DEFAULT,F,09 07 2015,,,,,
1044,369301,Tussilago farfara,,,,,,N,L.,,NBNSYS0000004386,LAMC,DEFAULT,F,09 07 2015,,,,,
1045,384901,Typha angustifolia,7.573566227,9.05398655,,N,0,N,L.,2,NBNSYS0000002370,TIFO,DEFAULT,F,09 02 2016,,,,,
1046,384902,Typha latifolia,8.873582715,8.41965245,,N,0,N,L.,2,NBNSYS0000002369,TIFO,DEFAULT,F,09 02 2016,,,,,
1047,384961,Typha x glauca,,,,,,N,Godron,,NBNSYS0000002371,LAMC,DEFAULT,F,09 07 2015,,,,,
1048,369401,Ulmus glabra,,,,,,N,Hudson,,NBNSYS0000003811,LAMC,DEFAULT,F,09 07 2015,,,,,
1049,328101,Ulota coarctata,,,,,,N,(P.Beauv.) Hammar,,NBNSYS0000036717,LAMC,DEFAULT,F,09 07 2015,,,,,
1050,328102,Ulota crispa,,,,,,N,,,NBNSYS0000189255,LAMC,DEFAULT,F,09 07 2015,,,,,
1051,328100,Ulota hutchinsiae,,,,,,N,(Sm.) Hammar,,NBNSYS0000138771,LAMC,DEFAULT,F,09 07 2015,,,,,
1053,,Ulothrix zonata,,,,,,N,,,NHMSYS0000607404,LAMC,DEFAULT,F,09 07 2015,,,,,
1055,369501,Urtica dioica,,,,,,N,L.,,NBNSYS0000003807,LAMC,DEFAULT,F,09 07 2015,,,,,
1056,369603,Utricularia australis,,,,,0,N,R. Br.,,NBNSYS0000158899,TIFO,DEFAULT,F,09 02 2016,,4.75,2.871119033,9,9
1057,369601,Utricularia intermedia,2.742786946,,Y,Y,9,N,,,NHMSYS0100003189,TIFO,DEFAULT,F,09 02 2016,,,,,
