Location Code,Media,Date Taken,Sampler Id,Sample Number,Test Number,Comments,Purpose,Wfd Purpose,Analysis Name,Analysis Repname,Result Number,Result Order,Determinand Code,Determinand,Result,Units,Taxon,Nbn Code,Maitland Code,Whitton Code
536475,RIV_BIOTA,12/05/2017,ROWH,3209533,9761065,,Planned,,DIAT_TST,Diatom Taxa,47279893,2,0,Taxon abundance,20,NONE,Fragilaria capucina agg,NBNSYS0100015002,,
536475,RIV_BIOTA,12/05/2017,ROWH,3209533,9761066,,Planned,,DIAT_TST,Diatom Taxa,47280114,1,0,Taxon name,Cocconeis pediculus,NONE,Cocconeis pediculus,NBNSYS0100010344,,
536475,RIV_BIOTA,12/05/2017,ROWH,3209533,9761066,,Planned,,DIAT_TST,Diatom Taxa,47280115,2,0,Taxon abundance,4,NONE,Cocconeis pediculus,NBNSYS0100010344,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955488,,Planned,,DIAT_TST,Diatom Taxa,48027134,1,0,Taxon name,Navicula lanceolata,NONE,Navicula lanceolata,NBNSYS0100013476,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,9955488,,Planned,,DIAT_TST,Diatom Taxa,48027135,2,0,Taxon abundance,147,NONE,Navicula lanceolata,NBNSYS0100013476,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141087,,Planned,,DIAT_TST,Diatom Taxa,48825942,1,0,Taxon name,Nitzschia fonticola,NONE,Nitzschia fonticola,NBNSYS0100013825,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141087,,Planned,,DIAT_TST,Diatom Taxa,48825943,2,0,Taxon abundance,2,NONE,Nitzschia fonticola,NBNSYS0100013825,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141088,,Planned,,DIAT_TST,Diatom Taxa,48825944,1,0,Taxon name,Fragilaria vaucheriae,NONE,Fragilaria vaucheriae,NBNSYS0100012022,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141088,,Planned,,DIAT_TST,Diatom Taxa,48825945,2,0,Taxon abundance,4,NONE,Fragilaria vaucheriae,NBNSYS0100012022,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141089,,Planned,,DIAT_TST,Diatom Taxa,48825946,1,0,Taxon name,Encyonema reichardtii,NONE,Encyonema reichardtii,NBNSYS0100011539,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141089,,Planned,,DIAT_TST,Diatom Taxa,48825947,2,0,Taxon abundance,1,NONE,Encyonema reichardtii,NBNSYS0100011539,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141090,,Planned,,DIAT_TST,Diatom Taxa,48825948,1,0,Taxon name,Nitzschia recta,NONE,Nitzschia recta,NBNSYS0100013898,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141090,,Planned,,DIAT_TST,Diatom Taxa,48825949,2,0,Taxon abundance,3,NONE,Nitzschia recta,NBNSYS0100013898,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141091,,Planned,,DIAT_TST,Diatom Taxa,48825950,1,0,Taxon name,Navicula tenelloides,NONE,Navicula tenelloides,NBNSYS0100013617,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141091,,Planned,,DIAT_TST,Diatom Taxa,48825951,2,0,Taxon abundance,1,NONE,Navicula tenelloides,NBNSYS0100013617,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141162,,Planned,,DIAT_TST,Diatom Taxa,48825952,1,0,Taxon name,Nitzschia capitellata,NONE,Nitzschia capitellata,NBNSYS0100013797,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141162,,Planned,,DIAT_TST,Diatom Taxa,48825953,2,0,Taxon abundance,2,NONE,Nitzschia capitellata,NBNSYS0100013797,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141163,,Planned,,DIAT_TST,Diatom Taxa,48825954,1,0,Taxon name,Fragilaria capucina,NONE,Fragilaria capucina,NBNSYS0100012004,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141163,,Planned,,DIAT_TST,Diatom Taxa,48825955,2,0,Taxon abundance,5,NONE,Fragilaria capucina,NBNSYS0100012004,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141373,,Planned,,DIAT_TST,Diatom Taxa,48825974,1,0,Taxon name,Gomphonema parvulum,NONE,Gomphonema parvulum,NBNSYS0100012209,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141373,,Planned,,DIAT_TST,Diatom Taxa,48825975,2,0,Taxon abundance,1,NONE,Gomphonema parvulum,NBNSYS0100012209,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141164,,Planned,,DIAT_TST,Diatom Taxa,48825956,1,0,Taxon name,Cocconeis pediculus,NONE,Cocconeis pediculus,NBNSYS0100010344,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141164,,Planned,,DIAT_TST,Diatom Taxa,48825957,2,0,Taxon abundance,9,NONE,Cocconeis pediculus,NBNSYS0100010344,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141165,,Planned,,DIAT_TST,Diatom Taxa,48825958,1,0,Taxon name,Rhoicosphenia abbreviata,NONE,Rhoicosphenia abbreviata,NBNSYS0100015002,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141165,,Planned,,DIAT_TST,Diatom Taxa,48825959,2,0,Taxon abundance,32,NONE,Rhoicosphenia abbreviata,NBNSYS0100015002,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141166,,Planned,,DIAT_TST,Diatom Taxa,48825960,1,0,Taxon name,Surirella brebissonii,NONE,Surirella brebissonii,NBNSYS0100015965,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141166,,Planned,,DIAT_TST,Diatom Taxa,48825961,2,0,Taxon abundance,9,NONE,Surirella brebissonii,NBNSYS0100015965,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141282,,Planned,,DIAT_TST,Diatom Taxa,48825962,1,0,Taxon name,Gomphonema olivaceum agg,NONE,Gomphonema olivaceum agg,NBNSYS0100015965,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141282,,Planned,,DIAT_TST,Diatom Taxa,48825963,2,0,Taxon abundance,26,NONE,Gomphonema olivaceum agg,NBNSYS0100015965,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141283,,Planned,,DIAT_TST,Diatom Taxa,48825964,1,0,Taxon name,Reimeria sinuata,NONE,Reimeria sinuata,NBNSYS0100014982,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141283,,Planned,,DIAT_TST,Diatom Taxa,48825965,2,0,Taxon abundance,5,NONE,Reimeria sinuata,NBNSYS0100014982,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141284,,Planned,,DIAT_TST,Diatom Taxa,48825966,1,0,Taxon name,Navicula subminuscula,NONE,Navicula subminuscula,NBNSYS0100013604,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141284,,Planned,,DIAT_TST,Diatom Taxa,48825967,2,0,Taxon abundance,1,NONE,Navicula subminuscula,NBNSYS0100013604,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141285,,Planned,,DIAT_TST,Diatom Taxa,48825968,1,0,Taxon name,Nitzschia palea,NONE,Nitzschia palea,NBNSYS0100013880,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141285,,Planned,,DIAT_TST,Diatom Taxa,48825969,2,0,Taxon abundance,3,NONE,Nitzschia palea,NBNSYS0100013880,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141286,,Planned,,DIAT_TST,Diatom Taxa,48825970,1,0,Taxon name,Sellaphora seminulum,NONE,Sellaphora seminulum,NBNSYS0100015214,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141286,,Planned,,DIAT_TST,Diatom Taxa,48825971,2,0,Taxon abundance,3,NONE,Sellaphora seminulum,NBNSYS0100015214,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141372,,Planned,,DIAT_TST,Diatom Taxa,48825972,1,0,Taxon name,Achnanthes lanceolata subsp. frequentissima,NONE,Achnanthes lanceolata subsp. frequentissima,NBNSYS0100015214,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141372,,Planned,,DIAT_TST,Diatom Taxa,48825973,2,0,Taxon abundance,2,NONE,Achnanthes lanceolata subsp. frequentissima,NBNSYS0100015214,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141374,,Planned,,DIAT_TST,Diatom Taxa,48825976,1,0,Taxon name,Navicula saprophila,NONE,Navicula saprophila,NBNSYS0100013567,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141374,,Planned,,DIAT_TST,Diatom Taxa,48825977,2,0,Taxon abundance,5,NONE,Navicula saprophila,NBNSYS0100013567,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141375,,Planned,,DIAT_TST,Diatom Taxa,48825978,1,0,Taxon name,Encyonema minutum,NONE,Encyonema minutum,NBNSYS0100011530,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141375,,Planned,,DIAT_TST,Diatom Taxa,48825979,2,0,Taxon abundance,6,NONE,Encyonema minutum,NBNSYS0100011530,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141376,,Planned,,DIAT_TST,Diatom Taxa,48825980,1,0,Taxon name,Navicula cryptotenella agg,NONE,Navicula cryptotenella agg,NBNSYS0100011530,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141376,,Planned,,DIAT_TST,Diatom Taxa,48825981,2,0,Taxon abundance,2,NONE,Navicula cryptotenella agg,NBNSYS0100011530,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141518,,Planned,,DIAT_TST,Diatom Taxa,48825994,1,0,Taxon name,Navicula cryptocephala,NONE,Navicula cryptocephala,NBNSYS0100013377,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141518,,Planned,,DIAT_TST,Diatom Taxa,48825995,2,0,Taxon abundance,1,NONE,Navicula cryptocephala,NBNSYS0100013377,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141512,,Planned,,DIAT_TST,Diatom Taxa,48825982,1,0,Taxon name,Navicula atomus,NONE,Navicula atomus,NBNSYS0100013330,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141512,,Planned,,DIAT_TST,Diatom Taxa,48825983,2,0,Taxon abundance,1,NONE,Navicula atomus,NBNSYS0100013330,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141513,,Planned,,DIAT_TST,Diatom Taxa,48825984,1,0,Taxon name,Nitzschia sociabilis,NONE,Nitzschia sociabilis,NBNSYS0100013914,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141513,,Planned,,DIAT_TST,Diatom Taxa,48825985,2,0,Taxon abundance,1,NONE,Nitzschia sociabilis,NBNSYS0100013914,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141514,,Planned,,DIAT_TST,Diatom Taxa,48825986,1,0,Taxon name,Achnanthes oblongella,NONE,Achnanthes oblongella,NBNSYS0100009170,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141514,,Planned,,DIAT_TST,Diatom Taxa,48825987,2,0,Taxon abundance,1,NONE,Achnanthes oblongella,NBNSYS0100009170,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141515,,Planned,,DIAT_TST,Diatom Taxa,48825988,1,0,Taxon name,Navicula tripunctata,NONE,Navicula tripunctata,NBNSYS0100013626,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141515,,Planned,,DIAT_TST,Diatom Taxa,48825989,2,0,Taxon abundance,1,NONE,Navicula tripunctata,NBNSYS0100013626,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141516,,Planned,,DIAT_TST,Diatom Taxa,48825990,1,0,Taxon name,Navicula rhynchocephala,NONE,Navicula rhynchocephala,NBNSYS0100013558,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141516,,Planned,,DIAT_TST,Diatom Taxa,48825991,2,0,Taxon abundance,1,NONE,Navicula rhynchocephala,NBNSYS0100013558,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141517,,Planned,,DIAT_TST,Diatom Taxa,48825992,1,0,Taxon name,Nitzschia linearis,NONE,Nitzschia linearis,NBNSYS0100013863,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141517,,Planned,,DIAT_TST,Diatom Taxa,48825993,2,0,Taxon abundance,1,NONE,Nitzschia linearis,NBNSYS0100013863,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141519,,Planned,,DIAT_TST,Diatom Taxa,48825996,1,0,Taxon name,Synedra ulna,NONE,Synedra ulna,NBNSYS0100016067,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141519,,Planned,,DIAT_TST,Diatom Taxa,48825997,2,0,Taxon abundance,1,NONE,Synedra ulna,NBNSYS0100016067,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141520,,Planned,,DIAT_TST,Diatom Taxa,48825998,1,0,Taxon name,Navicula capitata,NONE,Navicula capitata,NBNSYS0100013352,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141520,,Planned,,DIAT_TST,Diatom Taxa,48825999,2,0,Taxon abundance,1,NONE,Navicula capitata,NBNSYS0100013352,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141521,,Planned,,DIAT_TST,Diatom Taxa,48826000,1,0,Taxon name,Navicula gregaria,NONE,Navicula gregaria,NBNSYS0100013438,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141521,,Planned,,DIAT_TST,Diatom Taxa,48826001,2,0,Taxon abundance,70,NONE,Navicula gregaria,NBNSYS0100013438,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141652,,Planned,,DIAT_TST,Diatom Taxa,48826002,1,0,Taxon name,Nitzschia paleacea,NONE,Nitzschia paleacea,NBNSYS0100013883,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141652,,Planned,,DIAT_TST,Diatom Taxa,48826003,2,0,Taxon abundance,1,NONE,Nitzschia paleacea,NBNSYS0100013883,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141653,,Planned,,DIAT_TST,Diatom Taxa,48826004,1,0,Taxon name,Gomphonema minutum,NONE,Gomphonema minutum,NBNSYS0100012199,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141653,,Planned,,DIAT_TST,Diatom Taxa,48826005,2,0,Taxon abundance,2,NONE,Gomphonema minutum,NBNSYS0100012199,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141654,,Planned,,DIAT_TST,Diatom Taxa,48826006,1,0,Taxon name,Melosira varians,NONE,Melosira varians,NBNSYS0100013030,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141654,,Planned,,DIAT_TST,Diatom Taxa,48826007,2,0,Taxon abundance,8,NONE,Melosira varians,NBNSYS0100013030,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141655,,Planned,,DIAT_TST,Diatom Taxa,48826008,1,0,Taxon name,Navicula lanceolata,NONE,Navicula lanceolata,NBNSYS0100013476,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141655,,Planned,,DIAT_TST,Diatom Taxa,48826009,2,0,Taxon abundance,13,NONE,Navicula lanceolata,NBNSYS0100013476,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141656,,Planned,,DIAT_TST,Diatom Taxa,48826010,1,0,Taxon name,Amphora pediculus,NONE,Amphora pediculus,NBNSYS0100009357,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141656,,Planned,,DIAT_TST,Diatom Taxa,48826011,2,0,Taxon abundance,8,NONE,Amphora pediculus,NBNSYS0100009357,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141772,,Planned,,DIAT_TST,Diatom Taxa,48826012,1,0,Taxon name,Achnanthidium minutissimum type,NONE,Achnanthidium minutissimum type,NBNSYS0100009357,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141772,,Planned,,DIAT_TST,Diatom Taxa,48826013,2,0,Taxon abundance,126,NONE,Achnanthidium minutissimum type,NBNSYS0100009357,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141773,,Planned,,DIAT_TST,Diatom Taxa,48826014,1,0,Taxon name,Cocconeis placentula var. euglypta,NONE,Cocconeis placentula var. euglypta,NBNSYS0100010347,,
536475,RIV_BIOTA,07/07/2017,ROWH,3235647,10141773,,Planned,,DIAT_TST,Diatom Taxa,48826015,2,0,Taxon abundance,8,NONE,Cocconeis placentula var. euglypta,NBNSYS0100010347,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434152,,Planned,,DIAT_TST,Diatom Taxa,50124809,1,0,Taxon name,Rhoicosphenia abbreviata,NONE,Rhoicosphenia abbreviata,NBNSYS0100015002,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434152,,Planned,,DIAT_TST,Diatom Taxa,50124810,2,0,Taxon abundance,44,NONE,Rhoicosphenia abbreviata,NBNSYS0100015002,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434153,,Planned,,DIAT_TST,Diatom Taxa,50124811,1,0,Taxon name,Fragilaria capucina,NONE,Fragilaria capucina,NBNSYS0100012004,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434153,,Planned,,DIAT_TST,Diatom Taxa,50124812,2,0,Taxon abundance,4,NONE,Fragilaria capucina,NBNSYS0100012004,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434154,,Planned,,DIAT_TST,Diatom Taxa,50124813,1,0,Taxon name,Fragilaria vaucheriae,NONE,Fragilaria vaucheriae,NBNSYS0100012022,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434154,,Planned,,DIAT_TST,Diatom Taxa,50124814,2,0,Taxon abundance,2,NONE,Fragilaria vaucheriae,NBNSYS0100012022,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434155,,Planned,,DIAT_TST,Diatom Taxa,50124815,1,0,Taxon name,Navicula gregaria,NONE,Navicula gregaria,NBNSYS0100013438,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434155,,Planned,,DIAT_TST,Diatom Taxa,50124816,2,0,Taxon abundance,25,NONE,Navicula gregaria,NBNSYS0100013438,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434156,,Planned,,DIAT_TST,Diatom Taxa,50124817,1,0,Taxon name,Navicula tripunctata,NONE,Navicula tripunctata,NBNSYS0100013626,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434156,,Planned,,DIAT_TST,Diatom Taxa,50124818,2,0,Taxon abundance,9,NONE,Navicula tripunctata,NBNSYS0100013626,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434377,,Planned,,DIAT_TST,Diatom Taxa,50125719,1,0,Taxon name,Nitzschia sp.,NONE,Nitzschia sp.,NBNSYS0100013626,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434377,,Planned,,DIAT_TST,Diatom Taxa,50125720,2,0,Taxon abundance,1,NONE,Nitzschia sp.,NBNSYS0100013626,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434378,,Planned,,DIAT_TST,Diatom Taxa,50125721,1,0,Taxon name,Gomphonema olivaceum,NONE,Gomphonema olivaceum,NBNSYS0100012203,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434378,,Planned,,DIAT_TST,Diatom Taxa,50125722,2,0,Taxon abundance,6,NONE,Gomphonema olivaceum,NBNSYS0100012203,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434382,,Planned,,DIAT_TST,Diatom Taxa,50125729,1,0,Taxon name,Cocconeis pediculus,NONE,Cocconeis pediculus,NBNSYS0100010344,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434382,,Planned,,DIAT_TST,Diatom Taxa,50125730,2,0,Taxon abundance,8,NONE,Cocconeis pediculus,NBNSYS0100010344,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434379,,Planned,,DIAT_TST,Diatom Taxa,50125723,1,0,Taxon name,Gomphonema olivaceoides,NONE,Gomphonema olivaceoides,NBNSYS0100012202,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434379,,Planned,,DIAT_TST,Diatom Taxa,50125724,2,0,Taxon abundance,1,NONE,Gomphonema olivaceoides,NBNSYS0100012202,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434380,,Planned,,DIAT_TST,Diatom Taxa,50125725,1,0,Taxon name,Achnanthidium minutissimum type,NONE,Achnanthidium minutissimum type,NBNSYS0100012202,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434380,,Planned,,DIAT_TST,Diatom Taxa,50125726,2,0,Taxon abundance,41,NONE,Achnanthidium minutissimum type,NBNSYS0100012202,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434381,,Planned,,DIAT_TST,Diatom Taxa,50125727,1,0,Taxon name,Nitzschia sociabilis,NONE,Nitzschia sociabilis,NBNSYS0100013914,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434381,,Planned,,DIAT_TST,Diatom Taxa,50125728,2,0,Taxon abundance,4,NONE,Nitzschia sociabilis,NBNSYS0100013914,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434383,,Planned,,DIAT_TST,Diatom Taxa,50125731,1,0,Taxon name,Navicula cryptotenella,NONE,Navicula cryptotenella,NBNSYS0100013383,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434383,,Planned,,DIAT_TST,Diatom Taxa,50125732,2,0,Taxon abundance,19,NONE,Navicula cryptotenella,NBNSYS0100013383,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434384,,Planned,,DIAT_TST,Diatom Taxa,50125733,1,0,Taxon name,Surirella angusta,NONE,Surirella angusta,NBNSYS0100015953,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434384,,Planned,,DIAT_TST,Diatom Taxa,50125734,2,0,Taxon abundance,2,NONE,Surirella angusta,NBNSYS0100015953,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434385,,Planned,,DIAT_TST,Diatom Taxa,50125735,1,0,Taxon name,Nitzschia dissipata,NONE,Nitzschia dissipata,NBNSYS0100013808,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434385,,Planned,,DIAT_TST,Diatom Taxa,50125736,2,0,Taxon abundance,2,NONE,Nitzschia dissipata,NBNSYS0100013808,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434386,,Planned,,DIAT_TST,Diatom Taxa,50125737,1,0,Taxon name,Amphora pediculus,NONE,Amphora pediculus,NBNSYS0100009357,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434386,,Planned,,DIAT_TST,Diatom Taxa,50125738,2,0,Taxon abundance,12,NONE,Amphora pediculus,NBNSYS0100009357,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434391,,Planned,,DIAT_TST,Diatom Taxa,50125747,1,0,Taxon name,Encyonema reichardtii,NONE,Encyonema reichardtii,NBNSYS0100011539,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434391,,Planned,,DIAT_TST,Diatom Taxa,50125748,2,0,Taxon abundance,1,NONE,Encyonema reichardtii,NBNSYS0100011539,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434387,,Planned,,DIAT_TST,Diatom Taxa,50125739,1,0,Taxon name,Planothidium frequentissimum,NONE,Planothidium frequentissimum,NBNSYS0100014621,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434387,,Planned,,DIAT_TST,Diatom Taxa,50125740,2,0,Taxon abundance,5,NONE,Planothidium frequentissimum,NBNSYS0100014621,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434388,,Planned,,DIAT_TST,Diatom Taxa,50125741,1,0,Taxon name,Gomphonema parvulum,NONE,Gomphonema parvulum,NBNSYS0100012209,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434388,,Planned,,DIAT_TST,Diatom Taxa,50125742,2,0,Taxon abundance,2,NONE,Gomphonema parvulum,NBNSYS0100012209,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434389,,Planned,,DIAT_TST,Diatom Taxa,50125743,1,0,Taxon name,Cocconeis placentula,NONE,Cocconeis placentula,NBNSYS0100010346,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434389,,Planned,,DIAT_TST,Diatom Taxa,50125744,2,0,Taxon abundance,7,NONE,Cocconeis placentula,NBNSYS0100010346,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434390,,Planned,,DIAT_TST,Diatom Taxa,50125745,1,0,Taxon name,Pinnularia sp.,NONE,Pinnularia sp.,NBNSYS0100010346,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434390,,Planned,,DIAT_TST,Diatom Taxa,50125746,2,0,Taxon abundance,1,NONE,Pinnularia sp.,NBNSYS0100010346,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434392,,Planned,,DIAT_TST,Diatom Taxa,50125749,1,0,Taxon name,Synedra ulna,NONE,Synedra ulna,NBNSYS0100016067,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434392,,Planned,,DIAT_TST,Diatom Taxa,50125750,2,0,Taxon abundance,1,NONE,Synedra ulna,NBNSYS0100016067,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434393,,Planned,,DIAT_TST,Diatom Taxa,50125751,1,0,Taxon name,Reimeria sinuata,NONE,Reimeria sinuata,NBNSYS0100014982,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434393,,Planned,,DIAT_TST,Diatom Taxa,50125752,2,0,Taxon abundance,2,NONE,Reimeria sinuata,NBNSYS0100014982,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434397,,Planned,,DIAT_TST,Diatom Taxa,50125759,1,0,Taxon name,Nitzschia dissipata subsp. media,NONE,Nitzschia dissipata subsp. media,NBNSYS0100011530,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434397,,Planned,,DIAT_TST,Diatom Taxa,50125760,2,0,Taxon abundance,2,NONE,Nitzschia dissipata subsp. media,NBNSYS0100011530,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434394,,Planned,,DIAT_TST,Diatom Taxa,50125753,1,0,Taxon name,Planothidium lanceolatum,NONE,Planothidium lanceolatum,NBNSYS0100014625,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434394,,Planned,,DIAT_TST,Diatom Taxa,50125754,2,0,Taxon abundance,1,NONE,Planothidium lanceolatum,NBNSYS0100014625,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434395,,Planned,,DIAT_TST,Diatom Taxa,50125755,1,0,Taxon name,Navicula minima,NONE,Navicula minima,NBNSYS0100013499,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434395,,Planned,,DIAT_TST,Diatom Taxa,50125756,2,0,Taxon abundance,1,NONE,Navicula minima,NBNSYS0100013499,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434396,,Planned,,DIAT_TST,Diatom Taxa,50125757,1,0,Taxon name,Encyonema minutum,NONE,Encyonema minutum,NBNSYS0100011530,,
536475,RIV_BIOTA,30/11/2017,ROWH,3333504,10434396,,Planned,,DIAT_TST,Diatom Taxa,50125758,2,0,Taxon abundance,3,NONE,Encyonema minutum,NBNSYS0100011530,,
